"fire_fly_id","contentPerVisit","subsecPerVisit","secPerVisit","recency","avgTime","home","sports","news","life","entertainment","tech","weather","opinion","travel","money","search","pct_home","pct_sports","pct_news","pct_life","pct_entertainment","pct_tech","pct_weather","pct_opinion","pct_travel","pct_money","pct_search","gallery","homefront","section.front","story","sub.section","pct_gallery","pct_homefront","pct_section.front","pct_story","pct_sub.section","log_tot_visit","tot_page_views","page_views_per_visit","Inside Your Site","No JavaScript","Other Web Sites","Search Engines","Social Networks","Typed/Bookmarked"
3276988,1.15643185955694,0.770438854861592,1.15923691048454,1.73205080756888,1.18529193568289,3119,8676,13158,720,137,3,5,295,2,264,15,0.117880494349749,0.327903548886957,0.497297705884576,0.0272119127707018,0.00517782229109188,0.000113382969877924,0.000188971616463207,0.0111493253713292,7.55886465852829e-05,0.00997770134925734,0.000566914849389622,20495,3108,186,2101,80,0.774594655882686,0.11746475679353,0.00702974413243131,0.0794058732378397,0.00302354586341132,5.33753807970132,10.1833516440598,4.84581356435852,0.235119047619048,0,0,0.068452380952381,0,0.988095238095238
3277137,1.05605267424931,0.44628710262842,1.01160091167848,9.21954445729289,3.76892216178747,33,19,12,0,0,0,0,1,0,0,0,0.170103092783505,0.0979381443298969,0.0618556701030928,0,0,0,0,0.00515463917525773,0,0,0,0,33,1,16,0,0,0.170103092783505,0.00515463917525773,0.0824742268041237,0,2.70805020110221,5.26785815906333,2.55980795796112,0.6875,0,0.25,0,0,0.8125
3277290,1.11236496122015,0.646061793885258,1.16092281036937,0,1.18777082974966,179775,19127,3989,7990,2431,1,0,66,4,53,9,0.842100578966105,0.0895945363586967,0.0186852410485095,0.0374266923984936,0.0113872702403927,4.68419178954863e-06,0,0.00030915665811021,1.87367671581945e-05,0.000248262164846077,4.21577261059377e-05,31280,179700,724,1426,140,0.146521519177081,0.841749264581889,0.00339135485563321,0.00667965749189635,0.000655786850536808,5.52545293913178,12.2713171673906,6.74586422825879,0.43026706231454,0,0.0029673590504451,0.0593471810089021,0.13946587537092,0.943620178041543
3277979,0.823200308808143,0.287682072451781,0.773189888233482,3.87298334620742,3.64529629815235,6,0,4,0,0,0,0,2,0,0,0,0.0161290322580645,0,0.010752688172043,0,0,0,0,0.00537634408602151,0,0,0,0,6,0,6,0,0,0.0161290322580645,0,0.0161290322580645,0,2.56494935746154,5.91889385427315,3.35394449681161,0.444444444444444,0,0,0.111111111111111,0,0.666666666666667
3278053,0.693147180559945,0,0.693147180559945,16.3707055437449,4.49609909093373,1,0,0,0,1,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0,0,0,1,0,1,0,0,0.125,0,0.125,0,1.38629436111989,2.07944154167984,0.693147180559945,0.5,0,0,0,0,0.5
3278062,1.31567679390594,1.31567679390594,1.15745278869104,11.6619037896906,4.10098910494077,66,118,201,1369,0,0,0,10,0,0,37,0.0365448504983389,0.0653377630121816,0.111295681063123,0.758028792912514,0,0,0,0.00553709856035437,0,0,0.0204872646733112,1274,66,142,239,37,0.705426356589147,0.0365448504983389,0.0786267995570321,0.13233665559247,0.0204872646733112,2.19722457733622,7.49886973397693,5.30164515664071,0.272727272727273,0,0.0909090909090909,0,0,1
3278234,0.980829253011726,0,0.693147180559945,6.08276253029822,3.8607297110406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,3.73766961828337,3.04452243772342,1,0,0,0,0,0
3278244,1.55814461804655,0,1.09861228866811,16.6132477258361,4.01938152374865,11,0,4,0,0,0,0,0,0,0,0,0.0578947368421053,0,0.0210526315789474,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0.0578947368421053,0,0.0105263157894737,0,1.38629436111989,5.24702407216049,3.8607297110406,1,0,0,0.5,0,0.75
3278456,0.693147180559945,0.693147180559945,0.693147180559945,27.5317997958724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3278765,0.980829253011726,0.405465108108164,0.893817876022097,7.41619848709566,3.64989400740098,55,5,50,0,19,0,0,0,0,0,9,0.160349854227405,0.0145772594752187,0.145772594752187,0,0.0553935860058309,0,0,0,0,0,0.0262390670553936,21,55,13,26,0,0.0612244897959184,0.160349854227405,0.0379008746355685,0.075801749271137,0,2.94443897916644,5.83773044716594,2.8932914679995,0.444444444444444,0,0.277777777777778,0.444444444444444,0,0.222222222222222
3278844,1.04145387482816,0,0.980829253011726,12.5299640861417,4.67656018207476,39,0,0,0,0,0,0,0,0,0,0,0.191176470588235,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0.191176470588235,0,0,0,1.09861228866811,5.31811999384422,4.21950770517611,0.833333333333333,0,0,0,0,0.666666666666667
3278877,1.25276296849537,0,1.04145387482816,15.8745078663875,4.19268046294296,26,0,1684,0,0,0,0,0,0,0,0,0.0116748989672205,0,0.756174225415357,0,0,0,0,0,0,0,0,1654,26,30,0,0,0.742703188145487,0.0116748989672205,0.0134710372698698,0,0,1.79175946922805,7.70841066725737,5.91665119802931,0.666666666666667,0,0,0.833333333333333,0,0.833333333333333
3278887,1.6094379124341,1.38629436111989,1.09861228866811,15.8429795177549,0,0,80,0,0,0,0,0,0,0,0,0,0,0.963855421686747,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0.240963855421687,0.481927710843373,0,0,4.4188406077966,4.4188406077966,1,0,0,0,0,1
3278911,1.07263680226485,0.570544858467613,0.961411167154625,15.3297097167559,2.63308716262875,10,0,11028,1,0,0,0,549,0,0,2,0.000862143288214501,0,0.950771618242952,8.62143288214501e-05,0,0,0,0.0473316665229761,0,0,0.0001724286576429,11025,10,349,203,0,0.950512975256488,0.000862143288214501,0.0300888007586861,0.0175015087507544,0,2.56494935746154,9.35867416648188,6.79372480902034,0.692307692307692,0,0,0,0.153846153846154,0.615384615384615
3278917,1.07307898666295,0.826678573184468,1.019969161349,7.74596669241483,1.85867862897178,181,3723,5271,13865,1387,0,0,17,100,4,3,0.00726091142490372,0.149350128369705,0.211448973042362,0.556201861360719,0.055640243902439,0,0,0.00068196405648267,0.00401155327342747,0.000160462130937099,0.000120346598202824,23263,181,65,808,0,0.933207637997433,0.00726091142490372,0.00260750962772786,0.032413350449294,0,4.79579054559674,10.1237469486705,5.32795640307373,0.168067226890756,0,0,0.0336134453781513,0,0.983193277310924
3279084,1.1167946077513,1.02238492328023,0.954099015414094,9.21954445729289,1.94193400067567,40,13988,2812,4526,212,0,0,22,0,1,0,0.00184604024367731,0.645560273213956,0.129776629130515,0.208879453572088,0.00978401329148976,0,0,0.00101532213402252,0,4.61510060919328e-05,0,19765,40,155,1027,0,0.912174635407052,0.00184604024367731,0.00715340594424958,0.047397083256415,0,4.85203026391962,9.98359179677779,5.13156153285817,0.220183486238532,0,0,0.00917431192660551,0,0.972477064220184
3279807,0.993251773010283,0.741937344729377,0.741937344729377,9.38083151964686,4.30706359620043,0,35,816,0,0,0,0,0,0,0,0,0,0.040983606557377,0.955503512880562,0,0,0,0,0,0,0,0,708,0,45,72,0,0.82903981264637,0,0.0526932084309134,0.0843091334894614,0,2.30258509299405,6.74993119378857,4.44734610079452,0.1,0,0,0,0,0.9
3280066,0.916290731874155,0,0.693147180559945,6.78232998312527,1.09861228866811,1,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.027027027027027,0,0,0,0.693147180559945,3.61091791264422,2.91777073208428,0.5,0,0,0,0,1
3280218,1.3255223227778,1.1973471293538,1.05358860729415,6.08276253029822,2.00661479968216,269,3449,28,4840,227,0,0,1,0,2,0,0.0302996170308628,0.388488398287903,0.00315386348276639,0.545167830592476,0.0255688218067132,0,0,0.000112637981527371,0,0.000225275963054742,0,5955,269,623,1369,266,0.670759179995495,0.0302996170308628,0.0701734624915522,0.154201396710971,0.0299617030862807,4.48863636973214,9.09133158539398,4.60269521566184,0.245283018867925,0,0.132075471698113,0.0566037735849057,0,0.924528301886792
3280291,0.78845736036427,0.803495237728811,0.709676482511156,16.2480768092719,2.47624858704489,0,36,64,1,1,0,0,0,0,2,2,0,0.339622641509434,0.60377358490566,0.00943396226415094,0.00943396226415094,0,0,0,0,0.0188679245283019,0.0188679245283019,40,0,4,60,0,0.377358490566038,0,0.0377358490566038,0.566037735849057,0,3.68887945411394,4.66343909411207,0.974559639998131,0.0666666666666667,0,0,0.0666666666666667,0,0.933333333333333
3280320,0.693147180559945,0,0.693147180559945,25.9036676939772,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3280471,1.08845991720409,0.454736157114947,1.06087196068526,0,2.17080144331368,360,27,510,23,35,0,0,27,1,3,37,0.218712029161604,0.0164034021871203,0.309842041312272,0.0139732685297691,0.0212636695018226,0,0,0.0164034021871203,0.000607533414337789,0.00182260024301337,0.0224787363304982,297,358,124,185,7,0.180437424058323,0.217496962332928,0.0753341433778858,0.112393681652491,0.00425273390036452,4.21950770517611,7.40610338123702,3.18659567606091,0.343434343434343,0,0.0202020202020202,0.0909090909090909,0.111111111111111,0.848484848484849
3280747,0.959775843813894,0.405465108108164,0.823200308808143,15.1986841535707,3.40119738166216,19,16,1,36,0,0,0,2,0,0,0,0.0348623853211009,0.0293577981651376,0.0018348623853211,0.0660550458715596,0,0,0,0.0036697247706422,0,0,0,30,19,1,13,0,0.055045871559633,0.0348623853211009,0.0018348623853211,0.0238532110091743,0,2.94443897916644,6.30078579466324,3.3563468154968,0.5,0,0,0.388888888888889,0.0555555555555556,0.777777777777778
3280886,1.09861228866811,0.287682072451781,0.980829253011726,9.05538513813742,3.9926809084456,12,0,5,4,0,0,0,0,0,0,0,0.342857142857143,0,0.142857142857143,0.114285714285714,0,0,0,0,0,0,0,0,12,4,3,0,0,0.342857142857143,0.114285714285714,0.0857142857142857,0,0,3.55534806148941,3.55534806148941,0.5,0,0,0,0,0.833333333333333
3281016,1.17865499634165,0.318453731118535,1.01160091167848,19.4422220952236,3.85014760171006,5,9,2,0,1,0,0,0,0,0,0,0.0704225352112676,0.126760563380282,0.028169014084507,0,0.0140845070422535,0,0,0,0,0,0,0,5,3,5,0,0,0.0704225352112676,0.0422535211267606,0.0704225352112676,0,2.07944154167984,4.26267987704132,2.18323833536148,0.5,0,0,0.75,0,0.375
3281543,0.693147180559945,0,0.693147180559945,9.69535971483266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43081679884331,4.43081679884331,1,0,0,0,0,1
3282433,1.38629436111989,0,1.09861228866811,13.6747943311773,3.71357206670431,4,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.05,0,0,0,0.693147180559945,4.38202663467388,3.68887945411394,1,0,0,0,0,1
3283415,0.902004774626679,0.979498580826021,1.02504972149109,2.82842712474619,1.28920323694457,63,1520,436,519,4946,11,0,16,321,2081,0,0.00617404939239514,0.148961191689534,0.0427283418267346,0.0508624068992552,0.484711877695022,0.00107800862406899,0,0.00156801254410035,0.0314582516660133,0.203939631517052,0,8253,61,311,1128,7,0.808800470403763,0.0059780478243826,0.0304782438259506,0.110544884359075,0.000686005488043904,5.40717177146012,9.2305350792617,3.82336330780158,0.148936170212766,0,0.00709219858156028,0.0319148936170213,0.939716312056738,0.340425531914894
3284005,0.693147180559945,0.693147180559945,1.09861228866811,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,1,0,0,0,0,1
3284110,0.8754687373539,0.741937344729377,0.832909122935104,16.3095064303001,3.53934772014297,1,28,14,0,1,0,0,1,0,0,1,0.0217391304347826,0.608695652173913,0.304347826086957,0,0.0217391304347826,0,0,0.0217391304347826,0,0,0.0217391304347826,6,1,10,27,0,0.130434782608696,0.0217391304347826,0.217391304347826,0.58695652173913,0,2.07944154167984,3.8286413964891,1.74919985480926,0.2,0,0,0,0.9,0.2
3284144,1.09861228866811,0.693147180559945,1.09861228866811,9.16515138991168,5.4971682252932,0,0,1,0,2,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.5,0.5,0.693147180559945,1.38629436111989,0.693147180559945,0.5,0,0,0,0,1
3284181,1.02961941718116,0.587786664902119,1.02961941718116,13.6747943311773,4.89970373338897,5,3,3,0,0,0,0,0,0,0,1,0.384615384615385,0.230769230769231,0.230769230769231,0,0,0,0,0,0,0,0.0769230769230769,0,5,0,6,0,0,0.384615384615385,0,0.461538461538462,0,1.38629436111989,2.56494935746154,1.17865499634165,0.4,0,0,0.2,0.2,0.6
3284259,0.836248024200619,0.50310357767208,0.819440905884237,4.24264068711928,3.00766084441926,21,8,13,3,1,0,0,1,0,4,29,0.221052631578947,0.0842105263157895,0.136842105263158,0.0315789473684211,0.0105263157894737,0,0,0.0105263157894737,0,0.0421052631578947,0.305263157894737,0,20,2,28,1,0,0.210526315789474,0.0210526315789474,0.294736842105263,0.0105263157894737,3.25809653802148,4.55387689160054,1.29578035357906,0.115384615384615,0,0,0,0.846153846153846,0.153846153846154
3284311,1.61064685878324,2.26016572119521,1.71858158549978,0,0.934309237376833,2382,34750,436530,113164,13312,8,3583,8092,77,2655,16,0.00384794945648926,0.0561361224235943,0.705182777599183,0.182808292314924,0.021504577315191,1.29234238673023e-05,0.00578807846456801,0.0130720432417763,0.000124387954722784,0.00428896129596095,2.58468477346046e-05,357255,2366,39301,208178,655,0.577119724214135,0.00382210260875465,0.0634879351761059,0.336296566730907,0.00105810532913537,5.5683445037611,13.3359106311882,7.76756612742708,0.473790322580645,0,0.00403225806451613,0.00604838709677419,0.00201612903225806,1
3285285,1.09861228866811,0,0.693147180559945,8.36660026534076,5.93753620508243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,3.29583686600433,2.60268968544438,1,0,0,0,0,0
3285439,1.37985242344621,1.39269506571184,1.43394232071055,5.91607978309962,0.812644012694063,13854,8080,22701,20734,24311,3,3,505,441,743,29,0.151165328212291,0.0881634078212291,0.247697712988827,0.226235160614525,0.265264926675978,3.2733938547486e-05,3.2733938547486e-05,0.00551021298882682,0.00481188896648045,0.00810710544692737,0.000316428072625698,68519,13854,1784,5964,94,0.747632245111732,0.151165328212291,0.019465782122905,0.0650750698324022,0.00102566340782123,6.87109129461055,11.4257104308803,4.55461913626972,0.378424657534247,0,0.00171232876712329,0.0565068493150685,0.125,0.98972602739726
3285668,1.16605356946364,0.443492503697404,1.03459042990318,7.34846922834953,2.6149597780362,115,1,37,20,1,0,0,189,0,0,394,0.0858208955223881,0.000746268656716418,0.0276119402985075,0.0149253731343284,0.000746268656716418,0,0,0.141044776119403,0,0,0.294029850746269,15,115,95,75,56,0.0111940298507463,0.0858208955223881,0.0708955223880597,0.0559701492537313,0.0417910447761194,3.55534806148941,7.20042489294496,3.64507683145554,0.604651162790698,0,0.116279069767442,0.116279069767442,0.0697674418604651,0.581395348837209
3286712,0.693147180559945,0,0.693147180559945,20.5669638012031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,1
3287210,0.840599911703076,1.04748294214551,1.04255277603765,1.4142135623731,1.46633706879343,22,20519,27285,10739,4018,2,0,10048,0,37,0,0.00030074365704287,0.280498140857393,0.372990485564304,0.146803915135608,0.0549267279090114,2.73403324584427e-05,0,0.137357830271216,0,0.00050579615048119,0,70588,22,4,1993,0,0.964949693788276,0.00030074365704287,5.46806649168854e-05,0.0272446412948381,0,5.09375020080676,11.2002947471545,6.10654454634772,0.144859813084112,0,0,0.00934579439252336,0,0.976635514018692
3289338,1.27569698512438,1.12114845369052,0.775160332220781,9.69535971483266,1.91590789875151,4,3266,11,4,0,0,0,0,0,0,0,0.00116550116550117,0.951631701631702,0.00320512820512821,0.00116550116550117,0,0,0,0,0,0,0,11,4,947,1377,519,0.00320512820512821,0.00116550116550117,0.275932400932401,0.401223776223776,0.151223776223776,4.79579054559674,8.14089846060785,3.34510791501111,0.111111111111111,0,0,0.00854700854700855,0,1
3289854,1.05154477781012,0.461345566502621,1.01473080468741,1,3.32965023037011,41,13,92,9,1805,0,0,0,1,2,0,0.0198643410852713,0.0062984496124031,0.0445736434108527,0.00436046511627907,0.874515503875969,0,0,0,0.000484496124031008,0.000968992248062015,0,1785,32,26,96,9,0.864825581395349,0.0155038759689922,0.0125968992248062,0.0465116279069767,0.00436046511627907,3.40119738166216,7.63240112660145,4.2312037449393,0.172413793103448,0,0,0.379310344827586,0.0344827586206897,0.655172413793103
3290218,1.06595632569406,0.290689593515736,0.970231122019903,5.09901951359278,2.28784281125684,65,93,53,1,363,0,0,64,0,2,0,0.0657894736842105,0.0941295546558704,0.0536437246963563,0.00101214574898785,0.367408906882591,0,0,0.0647773279352227,0,0.00202429149797571,0,367,65,114,83,0,0.371457489878542,0.0657894736842105,0.115384615384615,0.0840080971659919,0,1.38629436111989,6.89568269774787,5.50938833662798,0.397590361445783,0,0.72289156626506,0,0,0.55421686746988
3290313,0.838329190404443,0.112719733699837,0.803325616831109,3.3166247903554,1.66500776358891,331,5,260,0,1,0,0,15,0,12,0,0.247199402539208,0.00373412994772218,0.194174757281553,0,0.000746825989544436,0,0,0.0112023898431665,0,0.00896191187453323,0,197,336,24,71,0,0.147124719940254,0.250933532486931,0.0179238237490665,0.053024645257655,0,4.89034912822175,7.19967834569117,2.30932921746942,0.210227272727273,0,0.0227272727272727,0.00568181818181818,0,0.943181818181818
3291370,0.693147180559945,0.405465108108164,0.693147180559945,24.0416305603426,4.95582705760126,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0625,0,0.693147180559945,2.77258872223978,2.07944154167984,0.5,0,0,0,0.5,0
3291604,0.94849387236879,0.54654370636807,0.905321700503581,5.19615242270663,2.67287069398104,75,183,103,86,7,0,0,9,0,4,0,0.0762195121951219,0.185975609756098,0.104674796747967,0.0873983739837398,0.00711382113821138,0,0,0.00914634146341463,0,0.0040650406504065,0,229,75,12,151,0,0.232723577235772,0.0762195121951219,0.0121951219512195,0.153455284552846,0,3.95124371858143,6.89162589705225,2.94038217847083,0.381818181818182,0,0,0.0727272727272727,0,0.909090909090909
3292546,1.04145387482816,0.693147180559945,0.916290731874155,21.5870331449229,3.02529107579554,1,11,6,0,0,0,0,0,0,0,0,0.0333333333333333,0.366666666666667,0.2,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0.0333333333333333,0.1,0.266666666666667,0,1.79175946922805,3.40119738166216,1.6094379124341,0.5,0,0,0.166666666666667,0,0.833333333333333
3293244,1.1314021114911,0.78845736036427,0.916290731874155,19.1049731745428,3.16875143768563,0,38,5,200,0,0,0,1,0,0,0,0,0.152610441767068,0.0200803212851406,0.803212851405622,0,0,0,0.00401606425702811,0,0,0,168,0,8,58,0,0.674698795180723,0,0.0321285140562249,0.232931726907631,0,2.39789527279837,5.51745289646471,3.11955762366634,0.4,0,0,0,0,1
3293663,1.09861228866811,0.693147180559945,1.09861228866811,25.6904651573303,4.31748811353631,1,29,0,0,25,0,0,0,0,0,0,0.0181818181818182,0.527272727272727,0,0,0.454545454545455,0,0,0,0,0,0,28,1,0,15,0,0.509090909090909,0.0181818181818182,0,0.272727272727273,0,0.693147180559945,4.00733318523247,3.31418600467253,0.5,0,0,0.5,0,0.5
3294687,1.41098697371026,1.06471073699243,1.33500106673234,11.4891252930761,3.95975440824934,1,6,561,1184,13,0,5,9,0,0,0,0.000435729847494553,0.00261437908496732,0.244444444444444,0.515904139433551,0.00566448801742919,0,0.00217864923747277,0.00392156862745098,0,0,0,390,1,1269,83,6,0.169934640522876,0.000435729847494553,0.552941176470588,0.0361655773420479,0.00261437908496732,2.19722457733622,7.73848812249465,5.54126354515843,0.6,0,0,0.1,0.1,0.9
3295263,1.24069480228188,1.12373923874553,1.31101130069934,0,1.30553300447543,8586,12321,4031,116,3622,0,3,9265,4,52,131,0.223320415116914,0.320467136577626,0.104845631648763,0.0030171404791011,0.0942076104767602,0,7.80294951491664e-05,0.240981090852342,0.000104039326865555,0.00135251124925222,0.00340728795484693,25428,7779,684,2969,827,0.661378000884334,0.202330480921788,0.0177907248940099,0.0772231903659583,0.0215101308294535,5.82304589548302,10.5570359484828,4.73399005299976,0.309160305343511,0,0.00381679389312977,0.0419847328244275,0,0.969465648854962
3295659,0.916290731874155,0,0.693147180559945,22.0227155455452,4.23410650459726,1,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.032258064516129,0,0,0,0,3.43398720448515,3.43398720448515,0.5,0,0,0,0.5,0.5
3295732,0.887303195000903,0.887303195000903,0.887303195000903,18.1383571472171,4.14577673585437,27,9,10,0,0,0,0,0,0,0,0,0.574468085106383,0.191489361702128,0.212765957446809,0,0,0,0,0,0,0,0,2,27,0,17,0,0.0425531914893617,0.574468085106383,0,0.361702127659574,0,2.30258509299405,3.85014760171006,1.54756250871601,0.142857142857143,0,0,0,0,1
3296463,1.40084007212227,1.3151406008636,1.46886978437271,7.93725393319377,1.25171199624939,11942,8925,7670,11474,517,1,5175,6028,10,30,0,0.226513154151097,0.169287380740123,0.145482824680867,0.217636236034977,0.00980633902998805,1.89677737523947e-05,0.0981582291686425,0.114337740179435,0.000189677737523947,0.00056903321257184,0,22750,11942,7013,9643,83,0.431516852866979,0.226513154151097,0.133020997325544,0.182906242294342,0.00157432522144876,6.25766758788264,10.87276913713,4.61510154924739,0.465201465201465,0,0,0.00732600732600733,0,1
3296545,0.984201937490365,0.320907720080101,0.932376869625779,5.3851648071345,3.06287157639162,143,62,85,5,1,0,0,2,0,0,0,0.476666666666667,0.206666666666667,0.283333333333333,0.0166666666666667,0.00333333333333333,0,0,0.00666666666666667,0,0,0,4,143,90,27,6,0.0133333333333333,0.476666666666667,0.3,0.09,0.02,3.73766961828337,5.7037824746562,1.96611285637283,0.108108108108108,0,0,0,0,0.972972972972973
3297475,0.885519073207401,0.264692554227082,0.872940291000541,1,1.99384961134443,534,0,14,2873,507,0,0,1,0,1,121,0.126690391459075,0,0.0033214709371293,0.681613285883748,0.120284697508897,0,0,0.000237247924080664,0,0.000237247924080664,0.0287069988137604,2262,519,278,482,390,0.536654804270463,0.123131672597865,0.0659549228944247,0.11435349940688,0.0925266903914591,3.71357206670431,8.34640487043596,4.63283280373165,0.212121212121212,0,0,0.242424242424242,0.0303030303030303,0.787878787878788
3297691,0.693147180559945,0,0.693147180559945,23.1084400165827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31811999384422,5.31811999384422,1,0,0,0,0,1
3298013,0.980829253011726,0.367724780125317,0.847297860387203,6.08276253029822,4.47875626113243,2,0,13,3851,4,0,0,2,0,1,0,0.000515862780500387,0,0.00335310807325251,0.993293783853495,0.00103172556100077,0,0,0.000515862780500387,0,0.000257931390250193,0,3782,2,5,79,0,0.975496517926232,0.000515862780500387,0.00128965695125097,0.0203765798297653,0,2.07944154167984,8.26281693767093,6.18337539599109,0.222222222222222,0,0.111111111111111,0.333333333333333,0.333333333333333,0.444444444444444
3298402,1.13497993283898,0.747214401830221,1.09861228866811,5.09901951359278,4.32908724937966,115,117,21,0,0,0,0,0,0,1,0,0.347432024169184,0.353474320241692,0.0634441087613293,0,0,0,0,0,0,0.00302114803625378,0,0,115,20,108,1,0,0.347432024169184,0.0604229607250755,0.326283987915408,0.00302114803625378,1.94591014905531,5.80211837537706,3.85620822632175,0.555555555555556,0,0,0.222222222222222,0,0.777777777777778
3298551,1.65558546002573,2.41591377830105,1.63934757135429,3.3166247903554,1.03803798764675,15875,285882,316961,74525,15542,10,629,248,6,5671,311,0.0221465789638889,0.398822569282172,0.442179641888074,0.103966853372209,0.0216820239531818,1.39506009221347e-05,0.000877492798002274,0.000345974902868941,8.37036055328083e-06,0.0079113857829426,0.00043386368867839,455535,15896,88468,139684,3597,0.635498699106464,0.0221758752258254,0.123418176237941,0.194867573920747,0.00501803115169186,5.91620206260743,13.4825730667632,7.56637100415576,0.310843373493976,0,0.0337349397590361,0.0578313253012048,0.23855421686747,0.891566265060241
3298759,1.33500106673234,1.16315080980568,1.43508452528932,23,1.50407739677627,40,35,11,0,3,0,0,1,0,0,0,0.204081632653061,0.178571428571429,0.0561224489795918,0,0.0153061224489796,0,0,0.00510204081632653,0,0,0,0,40,10,31,0,0,0.204081632653061,0.0510204081632653,0.158163265306122,0,1.6094379124341,5.27811465923052,3.66867674679642,0.6,0,0,0.8,0,1
3298848,0.901691932453002,0.493281314115081,0.853489830635125,1.4142135623731,2.5043247356451,30,271,61,1044,18,0,0,8,1,2,12,0.0195950359242325,0.177008491182234,0.0398432397126061,0.681907250163292,0.0117570215545395,0,0,0.00522534291312867,0.000653167864141084,0.00130633572828217,0.00783801436969301,1028,30,9,321,0,0.671456564337035,0.0195950359242325,0.00587851077726976,0.209666884389288,0,3.55534806148941,7.33367639565768,3.77832833416827,0.202898550724638,0,0.072463768115942,0.072463768115942,0,0.855072463768116
3298992,1.19223754810751,1.75305714020902,0.78845736036427,1,1.64672293297308,9,31516,743,0,404,0,0,3119,0,2,1,0.000250041673612269,0.875590376173807,0.0206423292771017,0,0.011224092904373,0,0,0.0866533311107407,0,5.55648163582819e-05,2.7782408179141e-05,7985,9,447,7995,18391,0.221842529310441,0.000250041673612269,0.012418736456076,0.222120353392232,0.510946268822582,4.59511985013459,10.4911075368811,5.89598768674656,0.3,0,0,0.0222222222222222,0.0111111111111111,1
3299377,0.83034830207343,0.973449145714104,0.750305594399894,16.2788205960997,3.02346902852559,0,42,30,0,0,0,0,0,0,0,0,0,0.567567567567568,0.405405405405405,0,0,0,0,0,0,0,0,39,0,0,33,0,0.527027027027027,0,0,0.445945945945946,0,3.13549421592915,4.30406509320417,1.16857087727502,0.176470588235294,0,0,0.0588235294117647,0,0.941176470588235
3299628,1.05812092731337,0.269663566949103,1.0330150061823,23.9582971014219,1.49591408613711,24404,3,63,1,676,0,0,0,0,0,0,0.967567996193799,0.000118943779240346,0.00249781936404726,3.96479264134486e-05,0.0268019982554912,0,0,0,0,0,0,650,24404,44,48,1,0.0257711521687416,0.967567996193799,0.00174450876219174,0.00190310046784553,3.96479264134486e-05,3.97029191355212,10.1354719085158,6.1651799949637,0.357142857142857,0,0,0.0714285714285714,0,0.952380952380952
3299742,1.21302263984585,0,1.06784063000136,1.73205080756888,4.19569705648239,77,0,0,0,0,0,0,0,0,0,4,0.140510948905109,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,77,0,0,1,0,0.140510948905109,0,0,0.00182481751824818,2.19722457733622,6.30627528694802,4.1090507096118,0.818181818181818,0,0,0.0909090909090909,0,1
